"name","essround","edition","proddate","idno","cntry","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","prtvtal","contplt","wrkprty","wrkorg","badge","sgnptit","pbldmn","bctprd","pstplonl","clsprty","prtclal","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnal","rlgblge","rlgdeal","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","ctzshipd","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","blgetmg","facntr","fbrncntc","mocntr","mbrncntc","admdw","vteurmmb","vteubcmb","evpdemp","pdempyr","lvpntyr","evlvptn","lvptnyr","evmar","maryr","bthcld","nbthcld","fcldbrn","ycldbyr","ngchld","ygcdbyr","ggchld","admge","ageadlt","agemage","ageoage","iaglptn","iagmr","iagpnt","iagrtr","tygledu","tyglvp","tygmr","tygpnt","tygrtr","tolvpnt","tochld","towkht","anvcld","alvgptn","acldnmr","aftjbyc","advcyc","plnftr","hhmmb","gndr","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","gndr10","gndr11","gndr12","gndr13","gndr14","gndr15","gndr16","gndr17","gndr18","gndr19","gndr20","yrbrn","agea","yrbrn2","yrbrn3","yrbrn4","yrbrn5","yrbrn6","yrbrn7","yrbrn8","yrbrn9","yrbrn10","yrbrn11","yrbrn12","yrbrn13","yrbrn14","yrbrn15","yrbrn16","yrbrn17","yrbrn18","yrbrn19","yrbrn20","rshipa2","rshipa3","rshipa4","rshipa5","rshipa6","rshipa7","rshipa8","rshipa9","rshipa10","rshipa11","rshipa12","rshipa13","rshipa14","rshipa15","rshipa16","rshipa17","rshipa18","rshipa19","rshipa20","rshpsts","lvgptnea","dvrcdeva","marsts","maritalb","chldhhe","domicil","edulvlb","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","mainact","mnactic","crpdwk","pdjobev","pdjobyr","emplrel","emplno","wrkctra","estsz","jbspv","njbspv","wkdcorga","iorgact","wkhct","icwhct","wkhtot","nacer2","tporgwk","isco08","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","iincsrc","edulvlpb","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","isco08p","emprelp","wkhtotp","edulvlfb","emprf14","occf14b","edulvlmb","emprm14","occm14b","atncrse","anctry1","anctry2","frprtpl","gvintcz","poltran","ifredu","ifrjob","evfredu","evfrjob","fvgabc","infqbst","grspnum","netinum","grspfr","netifr","frlgrsp","frlneti","occinfr","topinfr","btminfr","wltdffr","recskil","recexp","recknow","recimg","recgndr","sofrdst","sofrwrk","sofrpr","sofrprv","ppldsrv","jstprev","pcmpinj","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","inwmms","inwyys","inwmme","inwyye","dweight","pspwght","pweight","anweight","domain","prob","stratum","psu"
"ESS9ALe01",9,"1.0","01.11.2021",306,"AL",60,1,6666,6,7,7,2,3,1,1,1,4,4,4,2,1,7,8,1,77,2,2,2,2,2,2,2,2,2,66,6,3,8,3,2,2,3,6,2,3,2,4,3,4,4,4,2,1,3,7,1,0,1,2,2,3,2,8,2,1,610,6,6666,10,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"ALB","000",2,1,"6666",1,"6666",2,,1,1,1972,1977,1,1977,1,1977,1,6,1980,1992,15,2004,6,2,25,50,65,20,30,32,62,888,25,28,30,55,0,50,888,2,2,2,3,2,8,7,2,1,1,2,2,2,2,6,6,6,6,6,6,6,6,,,,,,1957,62,1955,1984,1992,9999,9999,9999,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,2,2,5,5,5,66,66,66,66,66,66,66,66,,,,,,1,2,2,66,1,6,4,213,8,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,2,6666,6,66666,6,6,6,66666,66,66,666,6,666,666,66,66666,6,2,6,6,3,4,1,4,4,213,0,0,0,1,0,0,0,0,0,0,0,0,0,66,2,66666,6,666,0,1,7,0,4,66,2,14010,555555,3,2,3,3,3,3,4,2,2,666666666,12000,6,-3,666666666,30000,-2,0,-3,0,2,3,3,2,8,4,2,2,4,2,4,2,5,2,4,2,3,4,3,2,3,4,3,3,2,2,4,3,2,3,3,4,3,2,2019,2,2019,0.80271095,0.6103048,0.16254291,0.09920072,,0.0018806944,23,395
"ESS9ALe01",9,"1.0","01.11.2021",310,"AL",20,1,6666,5,10,8,2,3,1,1,2,2,0,7,0,0,5,10,1,77,1,2,2,2,2,2,2,2,9,77,9,10,5,0,0,0,0,0,1,1,5,4,10,1,2,1,4,10,6,5,6,1,4,2,2,2,3,10,0,1,3,6,6666,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"ALB","000",2,1,"6666",1,"6666",2,,2,2,6666,0,1,1996,1,1996,1,1,1997,6666,0,6666,6,1,45,40,72,25,25,30,60,16,25,18,18,50,40,50,55,1,5,1,5,1,10,3,1,2,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1961,57,1963,1997,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,2,66,66,66,66,66,66,66,66,66,66,66,66,,,,,,1,1,2,66,1,6,4,313,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,0,6,1,2,66666,2,0,58,1,58,1,5,6310,2,1,2,1,3,3,2,4,3,620,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,6310,2,35,113,1,9,113,1,9,2,14010,555555,2,2,2,0,0,0,0,1,2,82000,82000,-4,-4,82000,82000,-4,-2,-1,-2,2,4,4,3,2,5,1,1,2,5,5,3,2,5,5,4,2,2,3,2,2,5,3,2,2,2,2,2,2,2,2,2,2,12,2018,12,2018,0.83462673,0.6647793,0.16254291,0.10805517,,0.0018087775,2,76
"ESS9ALe01",9,"1.0","01.11.2021",313,"AL",90,2,6666,7,8,0,2,3,3,1,3,2,7,7,5,5,10,10,1,1,2,2,2,2,2,2,2,2,1,1,2,0,5,0,4,3,5,5,1,2,4,4,10,2,2,3,7,8,8,2,4,1,3,2,1,3,3,10,8,1,610,6,6666,8,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"ALB","000",2,1,"6666",1,"6666",1,,1,2,6666,2017,1,2004,1,2004,1,2,2005,2010,66,6666,6,1,18,40,60,18,25,32,55,18,18,16,22,50,18,45,50,2,4,4,4,4,6,4,1,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1978,41,1986,1994,1998,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,2,2,66,66,66,66,66,66,66,66,66,66,66,,,,,,1,2,2,66,1,6,4,313,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,0,6,1,8,66666,88,77,70,1,80,86,5,5131,2,2,6,6,3,2,5,3,2,213,0,0,0,0,0,0,0,1,0,0,0,0,0,66,2,66666,6,666,113,3,66,113,3,66,2,14010,555555,3,1,1,0,2,7,1,1,2,450000,350000,-3,-3,700000,600000,-3,1,-4,-2,1,2,2,1,1,2,2,2,4,2,5,5,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2019,2,2019,0.50077605,0.5639621,0.16254291,0.09166805,,0.0030146288,2,83
"ESS9ALe01",9,"1.0","01.11.2021",314,"AL",60,5,30,2,2,4,2,2,3,2,1,0,0,3,0,0,5,5,1,77,1,2,2,2,2,2,2,2,1,2,1,10,1,2,0,4,0,8,1,2,2,4,8,4,2,2,4,6,7,1,6,3,3,2,1,4,1,10,10,1,610,6,6666,10,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"ALB","000",2,1,"6666",1,"6666",2,,1,1,2004,0,2,6666,1,1987,1,3,1988,1995,2,2008,6,2,20,50,60,28,30,32,60,20,25,25,27,55,35,37,50,1,4,4,4,1,8,6,1,1,2,2,2,1,6,6,6,6,6,6,6,6,6,,,,,,1956,63,1929,1929,1967,1992,1995,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,1,2,2,66,66,66,66,66,66,66,66,66,,,,,,1,2,2,66,1,6,1,321,15,0,0,1,0,0,0,0,0,0,0,0,0,66,3,2,1,2015,1,66666,2,2,2,66666,8,6,40,1,40,49,2,4410,2,1,1,1,3,1,5,2,9,313,0,0,0,0,0,0,0,0,1,0,0,0,0,66,2,66666,6,666,113,1,7,113,1,5,2,14010,555555,1,2,1,2,3,1,2,6,6,666666666,666666666,6,6,666666666,666666666,6,0,-4,-2,4,3,3,3,2,1,1,1,2,1,2,1,2,6,5,3,1,3,1,3,2,6,2,1,2,2,6,1,3,2,1,3,2,1,2019,1,2019,1.079768,0.8600342,0.16254291,0.13979247,,0.0013981282,20,509
"ESS9ALe01",9,"1.0","01.11.2021",316,"AL",150,1,6666,4,5,4,3,2,2,2,1,2,4,5,1,1,6,6,2,66,2,2,2,2,2,2,2,2,2,66,6,88,2,2,3,3,5,5,2,3,3,4,6,3,3,3,5,5,6,3,2,1,1,2,3,4,2,6,6,1,1,6,6666,7,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"ALB","000",2,1,"6666",1,"6666",3,,1,1,1959,1957,1,1957,1,1957,1,8,1960,1980,23,1985,1,1,22,40,65,20,22,25,60,18,18,20,20,55,25,45,55,2,2,2,4,2,5,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1940,79,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,,,66,2,2,5,5,2,1,213,7,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1990,1,66666,1,1,2,66666,1,1,48,1,48,1,3,6310,2,1,1,2,3,4,1,4,66,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,0,1,9,0,3,66,2,14010,555555,2,2,2,2,2,4,2,2,2,666666666,888888888,6,-3,666666666,300000,-3,-1,-1,-1,2,3,2,1,2,2,2,3,4,2,3,4,3,4,2,3,4,3,4,3,4,5,2,2,3,2,3,3,2,2,2,3,4,2,2019,2,2019,0.29993552,0.22804236,0.16254291,0.037066672,,0.0050332616,20,490
"ESS9ALe01",9,"1.0","01.11.2021",317,"AL",90,1,6666,2,2,1,4,1,1,1,2,6,4,7,5,4,7,6,1,77,2,2,2,2,2,2,2,2,2,66,6,77,5,2,2,2,2,6,2,2,3,5,7,4,3,4,8,8,6,8,4,2,3,2,2,3,3,7,6,1,610,6,6666,10,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"ALB","000",2,1,"6666",1,"6666",3,,1,1,2004,0,2,6666,1,1989,1,3,1990,1996,3,2009,6,1,20,50,60,25,20,22,60,18,20,18,20,50,30,35,55,1,1,1,4,2,2,3,2,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1968,51,1964,1996,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,2,66,66,66,66,66,66,66,66,66,66,66,66,,,,,,1,2,2,66,1,6,4,213,8,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,2,66666,8,7,48,1,48,14,4,9329,2,2,6,6,3,1,2,4,1,213,0,0,0,0,1,0,0,0,0,0,0,0,0,66,2,66666,6,666,213,1,8,113,1,8,2,14010,555555,3,1,2,2,3,2,2,1,2,320000,250000,-2,-3,350000,300000,-1,0,-2,-2,4,2,2,1,3,2,1,2,2,1,3,1,1,3,1,3,2,6,4,3,1,6,3,3,2,1,6,2,4,2,3,1,1,1,2019,1,2019,2.0208228,1.6701528,0.16254291,0.2714715,,0.00074704917,21,512
"ESS9ALe01",9,"1.0","01.11.2021",319,"AL",0,5,120,4,1,1,4,2,3,1,4,0,0,0,0,0,7,8,1,77,1,2,2,2,2,2,2,2,2,66,6,77,2,0,0,0,0,0,1,4,1,4,2,4,4,4,0,3,3,1,7,3,2,2,1,1,3,1,9,1,610,6,6666,10,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"ALB","000",2,1,"6666",1,"6666",3,,1,2,6666,8888,2,6666,2,6666,2,66,6666,6666,66,6666,6,2,25,50,70,25,25,30,65,18,22,22,22,55,30,45,55,1,1,1,4,4,10,5,1,1,2,2,1,6,6,6,6,6,6,6,6,6,6,,,,,,1994,24,9999,1968,1992,1998,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,4,4,66,66,66,66,66,66,66,66,66,66,,,,,,66,2,2,6,6,2,3,620,16,0,0,1,0,0,0,0,0,0,0,0,0,66,3,2,2,6666,6,66666,6,6,6,66666,66,66,666,6,666,666,66,66666,6,1,1,1,3,6,1,3,9,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,313,3,66,213,3,66,2,14010,555555,2,1,1,2,0,3,0,6,6,666666666,666666666,6,6,666666666,666666666,6,4,-4,-4,3,2,2,3,3,1,2,1,4,4,4,4,1,1,2,2,2,1,2,2,4,2,2,2,2,1,2,2,2,2,2,2,2,12,2018,12,2018,1.165936,1.8157222,0.16254291,0.2951328,,0.0012948001,7,153
"ESS9ALe01",9,"1.0","01.11.2021",324,"AL",150,1,6666,0,2,0,4,1,1,1,1,0,0,9,3,0,10,10,2,66,2,2,2,2,2,2,2,2,2,66,6,77,2,2,2,2,3,4,2,5,2,5,10,3,3,3,2,1,2,2,2,1,1,2,2,2,3,10,10,1,610,6,6666,4,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"ALB","000",2,1,"6666",1,"6666",1,,1,2,6666,1980,1,1980,1,1980,1,3,1982,1989,7,2004,6,2,20,50,65,24,25,26,65,888,20,20,20,50,35,50,888,2,3,2,4,3,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1958,61,1951,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,,,1,2,2,66,1,1,4,213,8,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,0,6,7,2,66666,0,0,40,1,40,1,5,6310,2,2,6,6,2,4,2,3,3,213,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,0,1,9,0,1,9,2,14010,555555,1,1,1,2,2,2,0,1,2,888888888,170000,-3,-3,500000,400000,-3,-3,-3,-3,3,3,3,2,8,2,3,1,4,3,3,3,3,5,3,4,3,3,3,3,3,5,3,2,3,2,5,3,5,3,2,3,3,1,2019,1,2019,1.2040664,0.91545725,0.16254291,0.14880109,,0.0012537963,23,6
"ESS9ALe01",9,"1.0","01.11.2021",327,"AL",240,1,6666,4,6,1,2,3,1,3,1,0,0,6,0,4,88,3,1,1,2,2,2,2,2,2,2,2,1,1,2,1,7,3,2,3,2,3,1,4,1,4,8,3,4,3,3,6,3,5,3,1,2,2,4,2,3,10,6,1,610,6,6666,5,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"ALB","999",2,1,"6666",1,"6666",1,,1,1,1970,1976,1,1976,1,1976,1,6,1977,1990,8,2002,2,1,20,40,75,111,23,24,55,18,111,15,15,55,30,40,50,1,2,2,4,2,8,3,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1953,66,9999,9999,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,2,66,66,66,66,66,66,66,66,66,66,66,66,,,,,,1,2,2,66,1,6,1,323,12,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2002,2,0,6,1,2,66666,10,10,56,1,56,1,5,6310,2,2,6,6,2,4,6,2,4,323,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,0,1,9,0,3,66,2,14010,555555,3,3,3,8,9,3,4,2,2,666666666,15000,6,-3,666666666,20000,-3,-1,-4,4,2,3,4,2,3,1,2,1,4,4,3,3,4,5,1,3,1,4,2,2,1,5,4,2,2,1,6,2,1,2,2,1,3,2,2019,2,2019,0.67485493,0.5130952,0.16254291,0.08339999,,0.0022370052,20,494
"ESS9ALe01",9,"1.0","01.11.2021",330,"AL",30,1,6666,2,6,2,3,1,1,1,1,6,7,10,5,88,8,9,1,1,2,2,2,2,2,2,2,2,1,1,3,3,5,5,6,8,3,4,3,2,1,4,8,2,3,4,9,7,6,6,2,2,2,2,3,2,3,7,6,1,610,6,6666,7,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"ALB","000",2,1,"6666",1,"6666",1,,1,2,6666,8888,1,1993,1,1993,1,3,1995,2006,0,6666,6,2,25,50,65,28,29,30,65,15,20,22,22,50,30,50,55,4,5,4,4,3,5,4,2,1,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1973,46,1967,1995,1997,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,2,2,66,66,66,66,66,66,66,66,66,66,66,,,,,,1,2,2,66,1,6,1,313,12,0,0,0,1,0,0,0,1,0,0,0,0,8,8,2,1,8888,2,0,6,1,2,66666,10,10,666,2,888,96,5,5141,2,1,1,1,3,1,5,2,9,720,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,5414,1,48,213,1,7,213,3,66,2,14010,555555,3,3,3,2,1,10,4,6,6,666666666,666666666,6,6,666666666,666666666,6,0,-4,3,3,4,3,3,4,3,1,2,2,2,2,2,1,3,2,2,2,3,2,3,3,5,4,1,5,4,5,2,2,1,2,1,4,2,2019,2,2019,0.8542138,0.70598346,0.16254291,0.11475261,,0.0017673023,14,290
"ESS9ALe01",9,"1.0","01.11.2021",333,"AL",120,5,120,9,8,5,1,3,4,2,2,4,8,9,7,6,7,8,1,3,1,2,1,2,1,2,1,1,2,66,6,6,5,4,4,5,5,5,1,4,4,4,9,2,4,2,10,10,10,7,7,3,4,2,1,2,3,10,10,1,610,6,6666,10,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"ALB","000",2,1,"6666",1,"6666",3,,1,2,6666,0,2,6666,1,1978,1,3,1981,1986,3,2012,6,1,23,56,78,32,33,34,60,18,22,23,24,55,50,53,60,2,2,2,2,2,8,3,1,2,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1945,73,1952,1982,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,2,66,66,66,66,66,66,66,66,66,66,66,66,,,,,,1,2,2,66,1,6,1,423,16,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,2,6666,6,66666,6,6,6,66666,66,66,666,6,666,666,66,66666,6,2,6,6,2,4,3,2,4,423,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,313,4,66,113,3,66,2,14010,555555,3,3,3,6,6,6,6,2,2,666666666,300000,6,-2,666666666,500000,-2,-2,-2,-2,2,2,2,3,3,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,2018,12,2018,0.81777203,0.6513546,0.16254291,0.10587308,,0.0018460572,11,190
"ESS9ALe01",9,"1.0","01.11.2021",334,"AL",140,5,80,3,3,5,2,2,4,2,2,2,2,7,3,2,10,8,1,77,2,2,2,2,2,2,2,2,1,2,2,8,0,0,1,3,6,8,7,7,7,7,6,2,2,2,4,4,7,1,3,2,3,2,2,4,3,9,9,1,610,6,6666,7,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"ALB","888",1,1,"6666",1,"6666",3,,1,1,2017,0,2,6666,2,6666,2,66,6666,6666,66,6666,6,2,0,45,70,777,26,30,60,0,777,888,25,777,0,0,60,2,2,2,8,2,3,6,2,1,2,1,2,1,6,6,6,6,6,6,6,6,6,,,,,,1992,27,1939,1953,1983,1987,9999,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,4,5,5,66,66,66,66,66,66,66,66,66,,,,,,66,2,2,6,6,2,4,620,15,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,2,66666,2,1,168,1,168,14,4,9329,2,2,6,6,3,1,3,4,1,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,213,1,6,113,1,9,2,14010,555555,3,1,2,9,0,9,1,1,2,29000,22000,-3,-4,500000,400000,-4,4,-4,3,3,4,2,2,3,3,2,1,5,4,3,3,2,6,5,6,3,2,5,3,4,3,5,2,4,2,5,4,3,3,3,2,3,2,2019,2,2019,1.334709,1.9353461,0.16254291,0.3145768,,0.0011310735,14,449
"ESS9ALe01",9,"1.0","01.11.2021",336,"AL",210,4,60,5,9,7,3,3,1,2,1,3,1,4,3,6,7,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,3,2,4,5,5,7,1,2,8,8,7,1,2,3,6,10,7,4,3,1,1,2,2,3,3,8,2,1,610,6,6666,9,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"ALB","000",2,1,"6666",1,"6666",1,,1,1,1983,1982,1,1982,1,1982,1,2,1983,1988,2,2011,6,2,30,53,65,28,28,30,57,16,18,23,20,49,40,58,67,1,4,4,5,4,2,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1960,58,1988,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,2,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,,,66,2,2,5,5,6,3,313,12,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1991,1,66666,3,1,2,66666,3,6,45,1,45,1,4,6310,2,2,6,6,3,1,3,3,4,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,213,1,9,213,3,66,2,14010,555555,3,2,3,2,3,7,6,2,2,666666666,280000,6,-3,666666666,888888,-2,-3,-4,3,3,4,3,8,8,3,1,1,3,2,1,1,2,4,1,5,3,5,2,1,1,6,5,1,4,2,6,1,1,2,3,2,4,12,2018,12,2018,0.30169523,0.22938034,0.16254291,0.03728415,,0.005003904,24,75
"ESS9ALe01",9,"1.0","01.11.2021",337,"AL",100,1,6666,5,5,3,3,1,1,1,1,3,2,7,2,3,5,5,1,1,2,2,2,2,2,2,2,2,2,66,6,4,4,4,6,5,1,4,1,5,1,5,7,1,1,1,9,6,5,4,6,1,1,2,1,3,2,4,6,1,610,6,6666,5,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"ALB","000",2,1,"6666",1,"6666",2,,1,1,1991,1979,1,1976,1,1986,1,3,1987,1992,3,2003,6,2,18,50,65,20,28,28,65,30,25,20,25,60,90,55,50,1,2,2,5,3,8,2,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1959,60,1961,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,,,1,2,2,66,1,2,4,323,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,3,8,2,66666,10,0,56,1,56,42,4,5414,1,2,6,6,3,1,77,3,1,213,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,6310,3,42,0,1,8,0,1,8,2,14010,555555,3,3,2,8,8,10,3,1,2,777777777,777777777,-3,-3,500000,500000,-2,4,-4,2,2,2,3,2,2,3,1,2,4,3,3,4,3,5,2,5,5,5,2,2,3,6,1,2,2,1,2,2,5,2,2,2,2,1,2019,1,2019,1.2519401,0.9971691,0.16254291,0.16208278,,0.0012058516,2,54
"ESS9ALe01",9,"1.0","01.11.2021",342,"AL",60,5,120,0,0,0,3,2,3,3,2,0,0,10,0,0,4,5,1,1,2,2,2,2,2,2,2,2,1,1,2,5,4,1,2,6,4,0,2,1,5,1,0,4,4,4,8,4,0,10,6,2,3,2,3,1,3,0,0,1,1,6,6666,10,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"ALB","000",2,1,"6666",1,"6666",1,,1,1,2005,1995,1,1994,1,1994,1,2,1995,1999,0,6666,6,1,18,40,59,25,30,33,60,18,18,18,18,50,30,50,50,4,5,5,5,4,0,4,1,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1963,55,9999,1995,1999,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,2,2,66,66,66,66,66,66,66,66,66,66,66,,,,,,1,2,2,66,1,6,3,313,11,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,2,6,1,2,66666,0,0,777,1,777,777,4,77777,2,2,6,6,3,2,77,2,2,313,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,77777,2,777,213,1,7,213,1,8,2,14010,555555,2,2,2,0,0,0,0,1,2,777777777,777777777,7,7,50000,45000,7,7,7,7,7,7,7,7,7,5,1,1,1,1,2,2,3,2,4,6,1,1,3,3,3,1,2,3,1,1,1,1,1,1,1,1,1,12,2018,12,2018,1.0677673,0.85047567,0.16254291,0.1382388,,0.0014138417,14,249
"ESS9ALe01",9,"1.0","01.11.2021",343,"AL",0,5,60,0,0,3,4,1,1,1,1,0,0,0,0,0,4,8,1,77,2,2,2,2,1,2,2,2,2,66,6,10,0,0,0,0,0,0,1,5,1,5,10,2,2,1,8,8,8,0,6,1,3,1,2,2,3,10,10,2,6666,2,6666,10,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"ALB","000",2,1,"6666",1,"6666",2,,1,1,1994,1997,1,1997,1,1997,1,2,1998,2004,0,6666,6,2,25,888,888,0,0,0,60,0,20,20,20,50,0,888,888,3,4,4,4,4,9,2,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1972,47,1995,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,2,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,,,66,1,2,1,1,6,2,620,16,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,8,2,66666,0,0,40,1,40,85,4,4132,2,1,1,1,3,1,77,3,1,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,620,1,5,213,1,5,1,14010,555555,8,1,1,8,10,0,0,1,2,777777777,777777777,7,7,888888888,888888888,-3,8,-4,3,3,3,2,8,1,2,2,2,5,5,3,8,2,5,2,6,2,8,1,2,2,5,2,2,3,2,2,3,5,2,2,3,2,3,2019,3,2019,2.1355345,1.7649586,0.16254291,0.2868815,,0.00070692087,14,277
